timestam,cpu_usage,id
2022-01-25 17:00:42,44.3933647743846,100
2022-01-25 17:00:47,44.3933647743846,101
2022-01-25 17:00:52,44.3933647743846,102
2022-01-25 17:00:57,44.698036065624315,103
2022-01-25 17:01:02,44.3933647743846,104
2022-01-25 17:01:07,41.906606690383796,105
2022-01-25 17:01:12,41.906606690383796,106
2022-01-25 17:01:17,44.3933647743846,107
2022-01-25 17:01:22,44.3933647743846,108
2022-01-25 17:01:27,44.698036065624315,109
2022-01-25 17:01:32,41.906606690383796,110
2022-01-25 17:01:37,41.906606690383796,111
2022-01-25 17:01:42,41.906606690383796,112
2022-01-25 17:01:47,41.906606690383796,113
2022-01-25 17:01:52,41.906606690383796,114
2022-01-25 17:01:57,44.698036065624315,115
2022-01-25 17:02:02,44.3933647743846,116
2022-01-25 17:02:07,44.698036065624315,117
2022-01-25 17:02:12,41.906606690383796,118
2022-01-25 17:02:17,44.3933647743846,119
2022-01-25 17:02:22,44.3933647743846,120
2022-01-25 17:02:27,44.3933647743846,121
2022-01-25 17:02:32,44.3933647743846,122
2022-01-25 17:02:37,44.698036065624315,123
2022-01-25 17:02:42,44.3933647743846,124
2022-01-25 17:02:47,44.3933647743846,125
2022-01-25 17:02:52,44.3933647743846,126
2022-01-25 17:02:57,41.906606690383796,127
2022-01-25 17:03:02,41.906606690383796,128
2022-01-25 17:03:07,41.906606690383796,129
2022-01-25 17:03:12,41.906606690383796,130
2022-01-25 17:03:17,41.906606690383796,131
2022-01-25 17:03:22,41.906606690383796,132
2022-01-25 17:03:27,44.3933647743846,133
2022-01-25 17:03:32,44.3933647743846,134
2022-01-25 17:03:37,41.906606690383796,135
2022-01-25 17:03:42,41.906606690383796,136
2022-01-25 17:03:47,44.3933647743846,137
2022-01-25 17:03:52,44.3933647743846,138
2022-01-25 17:03:57,41.906606690383796,139
2022-01-25 17:04:02,41.906606690383796,140
2022-01-25 17:04:07,44.3933647743846,141
2022-01-25 17:04:12,44.698036065624315,142
2022-01-25 17:04:17,41.906606690383796,143
2022-01-25 17:04:22,41.906606690383796,144
2022-01-25 17:04:27,41.906606690383796,145
2022-01-25 17:04:32,44.3933647743846,146
2022-01-25 17:04:37,44.698036065624315,147
2022-01-25 17:04:42,44.3933647743846,148
2022-01-25 17:04:47,41.906606690383796,149
2022-01-25 17:04:52,44.698036065624315,150
2022-01-25 17:04:57,44.3933647743846,151
2022-01-25 17:05:02,41.906606690383796,152
2022-01-25 17:05:07,41.906606690383796,153
2022-01-25 17:05:12,44.3933647743846,154
2022-01-25 17:05:17,44.3933647743846,155
2022-01-25 17:05:22,41.906606690383796,156
2022-01-25 17:05:27,41.906606690383796,157
2022-01-25 17:05:32,41.906606690383796,158
2022-01-25 17:05:37,44.698036065624315,159
2022-01-25 17:05:42,41.906606690383796,160
2022-01-25 17:05:47,41.906606690383796,161
2022-01-25 17:05:52,41.906606690383796,162
2022-01-25 17:05:57,44.698036065624315,163
2022-01-25 17:06:02,44.3933647743846,164
2022-01-25 17:06:07,41.906606690383796,165
2022-01-25 17:06:12,44.3933647743846,166
2022-01-25 17:06:17,44.3933647743846,167
2022-01-25 17:06:22,44.698036065624315,168
2022-01-25 17:06:27,44.3933647743846,169
2022-01-25 17:06:32,41.906606690383796,170
2022-01-25 17:06:37,44.3933647743846,171
2022-01-25 17:06:42,44.3933647743846,172
2022-01-25 17:06:47,41.906606690383796,173
2022-01-25 17:06:52,44.3933647743846,174
2022-01-25 17:06:57,41.906606690383796,175
2022-01-25 17:07:02,44.3933647743846,176
2022-01-25 17:07:07,44.3933647743846,177
2022-01-25 17:07:12,44.3933647743846,178
2022-01-25 17:07:17,41.906606690383796,179
2022-01-25 17:07:22,44.3933647743846,180
2022-01-25 17:07:27,41.906606690383796,181
2022-01-25 17:07:32,41.906606690383796,182
2022-01-25 17:07:37,44.3933647743846,183
2022-01-25 17:07:42,44.3933647743846,184
2022-01-25 17:07:47,44.3933647743846,185
2022-01-25 17:07:52,44.3933647743846,186
2022-01-25 17:07:57,41.906606690383796,187
2022-01-25 17:08:02,41.906606690383796,188
2022-01-25 17:08:07,44.3933647743846,189
2022-01-25 17:08:12,44.3933647743846,190
2022-01-25 17:08:17,44.3933647743846,191
2022-01-25 17:08:22,41.906606690383796,192
2022-01-25 17:08:27,41.906606690383796,193
2022-01-25 17:08:32,44.698036065624315,194
2022-01-25 17:08:37,41.906606690383796,195
2022-01-25 17:08:42,44.3933647743846,196
2022-01-25 17:08:47,41.906606690383796,197
2022-01-25 17:08:52,41.906606690383796,198
2022-01-25 17:08:57,44.698036065624315,199
2022-01-25 17:09:02,44.3933647743846,200
2022-01-25 17:09:07,44.698036065624315,201
2022-01-25 17:09:12,44.3933647743846,202
2022-01-25 17:09:17,44.698036065624315,203
2022-01-25 17:09:22,41.906606690383796,204
2022-01-25 17:09:27,44.3933647743846,205
2022-01-25 17:09:32,41.906606690383796,206
2022-01-25 17:09:37,44.3933647743846,207
2022-01-25 17:09:42,44.3933647743846,208
2022-01-25 17:09:47,44.3933647743846,209
2022-01-25 17:09:52,44.3933647743846,210
2022-01-25 17:09:57,44.3933647743846,211
2022-01-25 17:10:02,41.906606690383796,212
2022-01-25 17:10:07,44.3933647743846,213
2022-01-25 17:10:12,44.3933647743846,214
2022-01-25 17:10:17,44.3933647743846,215
2022-01-25 17:10:22,44.3933647743846,216
2022-01-25 17:10:27,41.906606690383796,217
2022-01-25 17:10:32,44.3933647743846,218
2022-01-25 17:10:37,41.906606690383796,219
2022-01-25 17:10:42,41.906606690383796,220
2022-01-25 17:10:47,41.906606690383796,221
2022-01-25 17:10:52,41.906606690383796,222
2022-01-25 17:10:57,41.906606690383796,223
2022-01-25 17:11:02,44.698036065624315,224
2022-01-25 17:11:07,41.906606690383796,225
2022-01-25 17:11:12,44.698036065624315,226
2022-01-25 17:11:17,41.906606690383796,227
2022-01-25 17:11:22,41.906606690383796,228
2022-01-25 17:11:27,44.3933647743846,229
2022-01-25 17:11:32,44.3933647743846,230
2022-01-25 17:11:37,44.3933647743846,231
2022-01-25 17:11:42,41.906606690383796,232
2022-01-25 17:11:47,41.906606690383796,233
2022-01-25 17:11:52,44.3933647743846,234
2022-01-25 17:11:57,44.3933647743846,235
2022-01-25 17:12:02,41.906606690383796,236
2022-01-25 17:12:07,41.906606690383796,237
2022-01-25 17:12:12,44.3933647743846,238
2022-01-25 17:12:17,44.3933647743846,239
2022-01-25 17:12:22,41.906606690383796,240
2022-01-25 17:12:27,44.3933647743846,241
2022-01-25 17:12:32,44.698036065624315,242
2022-01-25 17:12:37,41.906606690383796,243
2022-01-25 17:12:42,41.906606690383796,244
2022-01-25 17:12:47,41.906606690383796,245
2022-01-25 17:12:52,41.906606690383796,246
2022-01-25 17:12:57,41.906606690383796,247
2022-01-25 17:13:02,41.906606690383796,248
2022-01-25 17:13:07,41.906606690383796,249
2022-01-25 17:13:12,44.698036065624315,250
2022-01-25 17:13:17,44.3933647743846,251
2022-01-25 17:13:22,41.906606690383796,252
2022-01-25 17:13:27,44.3933647743846,253
2022-01-25 17:13:32,41.906606690383796,254
2022-01-25 17:13:37,41.906606690383796,255
2022-01-25 17:13:42,44.3933647743846,256
2022-01-25 17:13:47,41.906606690383796,257
2022-01-25 17:13:52,44.698036065624315,258
2022-01-25 17:13:57,41.906606690383796,259
2022-01-25 17:14:02,44.3933647743846,260
2022-01-25 17:14:07,41.906606690383796,261
2022-01-25 17:14:12,41.906606690383796,262
2022-01-25 17:14:17,44.3933647743846,263
2022-01-25 17:14:22,41.906606690383796,264
2022-01-25 17:14:27,44.3933647743846,265
2022-01-25 17:14:32,44.3933647743846,266
2022-01-25 17:14:37,41.906606690383796,267
2022-01-25 17:14:42,44.3933647743846,268
2022-01-25 17:14:47,44.3933647743846,269
2022-01-25 17:14:52,41.906606690383796,270
2022-01-25 17:14:57,44.3933647743846,271
2022-01-25 17:15:02,41.906606690383796,272
2022-01-25 17:15:07,44.3933647743846,273
2022-01-25 17:15:12,44.3933647743846,274
2022-01-25 17:15:17,44.3933647743846,275
2022-01-25 17:15:22,44.3933647743846,276
2022-01-25 17:15:27,44.3933647743846,277
2022-01-25 17:15:32,44.3933647743846,278
2022-01-25 17:15:37,41.906606690383796,279
2022-01-25 17:15:42,44.3933647743846,280
2022-01-25 17:15:47,44.698036065624315,281
2022-01-25 17:15:52,41.906606690383796,282
2022-01-25 17:15:57,44.3933647743846,283
2022-01-25 17:16:02,44.698036065624315,284
2022-01-25 17:16:07,41.906606690383796,285
2022-01-25 17:16:12,41.906606690383796,286
2022-01-25 17:16:17,44.3933647743846,287
2022-01-25 17:16:22,44.698036065624315,288
2022-01-25 17:16:27,44.3933647743846,289
2022-01-25 17:16:32,44.3933647743846,290
2022-01-25 17:16:37,44.698036065624315,291
2022-01-25 17:16:42,44.3933647743846,292
2022-01-25 17:16:47,44.3933647743846,293
2022-01-25 17:16:52,44.3933647743846,294
2022-01-25 17:16:57,41.906606690383796,295
2022-01-25 17:17:02,44.698036065624315,296
2022-01-25 17:17:07,44.3933647743846,297
2022-01-25 17:17:12,44.698036065624315,298
2022-01-25 17:17:17,44.3933647743846,299
2022-01-25 17:17:22,44.698036065624315,300
2022-01-25 17:17:27,44.3933647743846,301
2022-01-25 17:17:32,44.3933647743846,302
2022-01-25 17:17:37,44.3933647743846,303
2022-01-25 17:17:42,44.3933647743846,304
2022-01-25 17:17:47,44.698036065624315,305
2022-01-25 17:17:52,44.3933647743846,306
2022-01-25 17:17:57,44.3933647743846,307
2022-01-25 17:18:02,44.3933647743846,308
2022-01-25 17:18:07,44.3933647743846,309
2022-01-25 17:18:12,41.906606690383796,310
2022-01-25 17:18:17,44.3933647743846,311
2022-01-25 17:18:22,41.906606690383796,312
2022-01-25 17:18:27,44.3933647743846,313
2022-01-25 17:18:32,44.3933647743846,314
2022-01-25 17:18:37,44.698036065624315,315
2022-01-25 17:18:42,41.906606690383796,316
2022-01-25 17:18:47,44.3933647743846,317
2022-01-25 17:18:52,41.906606690383796,318
2022-01-25 17:18:57,41.906606690383796,319
2022-01-25 17:19:02,44.698036065624315,320
2022-01-25 17:19:07,44.3933647743846,321
2022-01-25 17:19:12,41.906606690383796,322
2022-01-25 17:19:17,44.3933647743846,323
2022-01-25 17:19:22,44.3933647743846,324
2022-01-25 17:19:27,41.906606690383796,325
2022-01-25 17:19:32,44.698036065624315,326
2022-01-25 17:19:37,41.906606690383796,327
2022-01-25 17:19:42,41.906606690383796,328
2022-01-25 17:19:47,44.3933647743846,329
2022-01-25 17:19:52,44.3933647743846,330
2022-01-25 17:19:57,41.906606690383796,331
2022-01-25 17:20:02,41.906606690383796,332
2022-01-25 17:20:07,44.3933647743846,333
2022-01-25 17:20:12,41.906606690383796,334
2022-01-25 17:20:17,44.698036065624315,335
2022-01-25 17:20:22,41.906606690383796,336
2022-01-25 17:20:27,44.698036065624315,337
2022-01-25 17:20:32,44.3933647743846,338
2022-01-25 17:20:37,44.3933647743846,339
2022-01-25 17:20:42,44.3933647743846,340
2022-01-25 17:20:47,44.3933647743846,341
2022-01-25 17:20:52,44.3933647743846,342
2022-01-25 17:20:57,41.906606690383796,343
2022-01-25 17:21:02,41.906606690383796,344
2022-01-25 17:21:07,44.3933647743846,345
2022-01-25 17:21:12,44.3933647743846,346
2022-01-25 17:21:17,44.3933647743846,347
2022-01-25 17:21:22,44.3933647743846,348
2022-01-25 17:21:27,44.3933647743846,349
2022-01-25 17:21:32,44.3933647743846,350
2022-01-25 17:21:37,44.698036065624315,351
2022-01-25 17:21:42,41.906606690383796,352
2022-01-25 17:21:47,44.3933647743846,353
2022-01-25 17:21:52,44.3933647743846,354
2022-01-25 17:21:57,41.906606690383796,355
2022-01-25 17:22:02,41.906606690383796,356
2022-01-25 17:22:07,41.906606690383796,357
2022-01-25 17:22:12,44.3933647743846,358
2022-01-25 17:22:17,44.3933647743846,359
2022-01-25 17:22:22,41.906606690383796,360
2022-01-25 17:22:27,41.906606690383796,361
2022-01-25 17:22:32,41.906606690383796,362
2022-01-25 17:22:37,44.3933647743846,363
2022-01-25 17:22:42,41.906606690383796,364
2022-01-25 17:22:47,44.3933647743846,365
2022-01-25 17:22:52,44.3933647743846,366
2022-01-25 17:22:57,41.906606690383796,367
2022-01-25 17:23:02,44.3933647743846,368
2022-01-25 17:23:07,44.3933647743846,369
2022-01-25 17:23:12,44.698036065624315,370
2022-01-25 17:23:17,44.3933647743846,371
2022-01-25 17:23:22,41.906606690383796,372
2022-01-25 17:23:27,41.906606690383796,373
2022-01-25 17:23:32,44.3933647743846,374
2022-01-25 17:23:37,44.3933647743846,375
2022-01-25 17:23:42,41.906606690383796,376
2022-01-25 17:23:47,44.3933647743846,377
2022-01-25 17:23:52,41.906606690383796,378
2022-01-25 17:23:57,44.3933647743846,379
2022-01-25 17:24:02,41.906606690383796,380
2022-01-25 17:24:07,44.3933647743846,381
2022-01-25 17:24:12,44.3933647743846,382
2022-01-25 17:24:17,44.3933647743846,383
2022-01-25 17:24:22,41.906606690383796,384
2022-01-25 17:24:27,41.906606690383796,385
2022-01-25 17:24:32,44.3933647743846,386
2022-01-25 17:24:37,41.906606690383796,387
2022-01-25 17:24:42,41.906606690383796,388
2022-01-25 17:24:47,44.698036065624315,389
2022-01-25 17:24:52,41.906606690383796,390
2022-01-25 17:24:57,44.3933647743846,391
2022-01-25 17:25:02,41.906606690383796,392
2022-01-25 17:25:07,41.906606690383796,393
2022-01-25 17:25:12,44.3933647743846,394
2022-01-25 17:25:17,44.3933647743846,395
2022-01-25 17:25:22,44.3933647743846,396
2022-01-25 17:25:27,44.698036065624315,397
2022-01-25 17:25:32,44.3933647743846,398
2022-01-25 17:25:37,44.3933647743846,399
2022-01-25 17:25:42,44.698036065624315,400
2022-01-25 17:25:47,41.906606690383796,401
2022-01-25 17:25:52,44.3933647743846,402
2022-01-25 17:25:57,44.3933647743846,403
2022-01-25 17:26:02,41.906606690383796,404
2022-01-25 17:26:07,44.698036065624315,405
2022-01-25 17:26:12,41.906606690383796,406
2022-01-25 17:26:17,44.3933647743846,407
2022-01-25 17:26:22,44.698036065624315,408
2022-01-25 17:26:27,44.3933647743846,409
2022-01-25 17:26:32,44.3933647743846,410
2022-01-25 17:26:37,44.3933647743846,411
2022-01-25 17:26:42,41.906606690383796,412
2022-01-25 17:26:47,41.906606690383796,413
2022-01-25 17:26:52,41.906606690383796,414
2022-01-25 17:26:57,44.3933647743846,415
2022-01-25 17:27:02,44.3933647743846,416
2022-01-25 17:27:07,44.3933647743846,417
2022-01-25 17:27:12,41.906606690383796,418
2022-01-25 17:27:17,44.3933647743846,419
2022-01-25 17:27:22,44.3933647743846,420
2022-01-25 17:27:27,41.906606690383796,421
2022-01-25 17:27:32,44.3933647743846,422
2022-01-25 17:27:37,41.906606690383796,423
2022-01-25 17:27:42,41.906606690383796,424
2022-01-25 17:27:47,44.3933647743846,425
2022-01-25 17:27:52,44.3933647743846,426
2022-01-25 17:27:57,41.906606690383796,427
2022-01-25 17:28:02,41.906606690383796,428
2022-01-25 17:28:07,41.906606690383796,429
2022-01-25 17:28:12,44.3933647743846,430
2022-01-25 17:28:17,41.906606690383796,431
2022-01-25 17:28:22,44.3933647743846,432
2022-01-25 17:28:27,44.3933647743846,433
2022-01-25 17:28:32,41.906606690383796,434
2022-01-25 17:28:37,44.3933647743846,435
2022-01-25 17:28:42,44.698036065624315,436
2022-01-25 17:28:47,41.906606690383796,437
2022-01-25 17:28:52,44.3933647743846,438
2022-01-25 17:28:57,41.906606690383796,439
2022-01-25 17:29:02,44.3933647743846,440
2022-01-25 17:29:07,44.3933647743846,441
2022-01-25 17:29:12,44.698036065624315,442
2022-01-25 17:29:17,44.3933647743846,443
2022-01-25 17:29:22,44.698036065624315,444
2022-01-25 17:29:27,41.906606690383796,445
2022-01-25 17:29:32,44.3933647743846,446
2022-01-25 17:29:37,44.698036065624315,447
2022-01-25 17:29:42,44.3933647743846,448
2022-01-25 17:29:47,44.3933647743846,449
2022-01-25 17:29:52,41.906606690383796,450
2022-01-25 17:29:57,41.906606690383796,451
2022-01-25 17:30:02,41.906606690383796,452
2022-01-25 17:30:07,41.906606690383796,453
2022-01-25 17:30:12,44.698036065624315,454
2022-01-25 17:30:17,44.3933647743846,455
2022-01-25 17:30:22,41.906606690383796,456
2022-01-25 17:30:27,41.906606690383796,457
2022-01-25 17:30:32,44.3933647743846,458
2022-01-25 17:30:37,41.906606690383796,459
2022-01-25 17:30:42,44.3933647743846,460
2022-01-25 17:30:47,44.3933647743846,461
2022-01-25 17:30:52,44.698036065624315,462
2022-01-25 17:30:57,44.3933647743846,463
2022-01-25 17:31:02,41.906606690383796,464
2022-01-25 17:31:07,41.906606690383796,465
2022-01-25 17:31:12,44.3933647743846,466
2022-01-25 17:31:17,44.698036065624315,467
2022-01-25 17:31:22,44.3933647743846,468
2022-01-25 17:31:27,44.3933647743846,469
2022-01-25 17:31:32,44.3933647743846,470
2022-01-25 17:31:37,44.3933647743846,471
2022-01-25 17:31:42,41.906606690383796,472
2022-01-25 17:31:47,41.906606690383796,473
2022-01-25 17:31:52,44.3933647743846,474
2022-01-25 17:31:57,44.698036065624315,475
2022-01-25 17:32:02,44.3933647743846,476
2022-01-25 17:32:07,44.3933647743846,477
2022-01-25 17:32:12,44.3933647743846,478
2022-01-25 17:32:17,41.906606690383796,479
2022-01-25 17:32:22,41.906606690383796,480
2022-01-25 17:32:27,44.3933647743846,481
2022-01-25 17:32:32,41.906606690383796,482
2022-01-25 17:32:37,41.906606690383796,483
2022-01-25 17:32:42,41.906606690383796,484
2022-01-25 17:32:47,41.906606690383796,485
2022-01-25 17:32:52,41.906606690383796,486
2022-01-25 17:32:57,41.906606690383796,487
2022-01-25 17:33:02,44.3933647743846,488
2022-01-25 17:33:07,44.3933647743846,489
2022-01-25 17:33:12,41.906606690383796,490
2022-01-25 17:33:17,41.906606690383796,491
2022-01-25 17:33:22,41.906606690383796,492
2022-01-25 17:33:27,41.906606690383796,493
2022-01-25 17:33:32,41.906606690383796,494
2022-01-25 17:33:37,41.906606690383796,495
2022-01-25 17:33:42,41.906606690383796,496
2022-01-25 17:33:47,41.906606690383796,497
2022-01-25 17:33:52,44.3933647743846,498
2022-01-25 17:33:57,41.906606690383796,499
2022-01-25 17:34:02,44.3933647743846,500
2022-01-25 17:34:07,44.3933647743846,501
2022-01-25 17:34:12,41.906606690383796,502
2022-01-25 17:34:17,44.3933647743846,503
2022-01-25 17:34:22,41.906606690383796,504
2022-01-25 17:34:27,44.3933647743846,505
2022-01-25 17:34:32,44.698036065624315,506
2022-01-25 17:34:37,41.906606690383796,507
2022-01-25 17:34:42,44.3933647743846,508
2022-01-25 17:34:47,44.3933647743846,509
2022-01-25 17:34:52,44.698036065624315,510
2022-01-25 17:34:57,44.3933647743846,511
2022-01-25 17:35:02,41.906606690383796,512
2022-01-25 17:35:07,44.3933647743846,513
2022-01-25 17:35:12,44.3933647743846,514
2022-01-25 17:35:17,44.3933647743846,515
2022-01-25 17:35:22,41.906606690383796,516
2022-01-25 17:35:27,44.698036065624315,517
2022-01-25 17:35:32,41.906606690383796,518
2022-01-25 17:35:37,44.3933647743846,519
2022-01-25 17:35:42,44.3933647743846,520
2022-01-25 17:35:47,44.3933647743846,521
2022-01-25 17:35:52,41.906606690383796,522
2022-01-25 17:35:57,44.3933647743846,523
2022-01-25 17:36:02,44.3933647743846,524
2022-01-25 17:36:07,41.906606690383796,525
2022-01-25 17:36:12,44.3933647743846,526
2022-01-25 17:36:17,44.3933647743846,527
2022-01-25 17:36:22,44.698036065624315,528
2022-01-25 17:36:27,44.3933647743846,529
2022-01-25 17:36:32,41.906606690383796,530
2022-01-25 17:36:37,44.3933647743846,531
2022-01-25 17:36:42,41.906606690383796,532
2022-01-25 17:36:47,44.3933647743846,533
2022-01-25 17:36:52,41.906606690383796,534
2022-01-25 17:36:57,41.906606690383796,535
2022-01-25 17:37:02,44.3933647743846,536
2022-01-25 17:37:07,44.3933647743846,537
2022-01-25 17:37:12,44.3933647743846,538
2022-01-25 17:37:17,44.3933647743846,539
2022-01-25 17:37:22,44.3933647743846,540
2022-01-25 17:37:27,41.906606690383796,541
2022-01-25 17:37:32,44.3933647743846,542
2022-01-25 17:37:37,44.3933647743846,543
2022-01-25 17:37:42,41.906606690383796,544
2022-01-25 17:37:47,44.3933647743846,545
2022-01-25 17:37:52,44.3933647743846,546
2022-01-25 17:37:57,41.906606690383796,547
2022-01-25 17:38:02,44.3933647743846,548
2022-01-25 17:38:07,44.3933647743846,549
2022-01-25 17:38:12,44.3933647743846,550
2022-01-25 17:38:17,41.906606690383796,551
2022-01-25 17:38:22,44.3933647743846,552
2022-01-25 17:38:27,41.906606690383796,553
2022-01-25 17:38:32,44.3933647743846,554
2022-01-25 17:38:37,41.906606690383796,555
2022-01-25 17:38:42,44.698036065624315,556
2022-01-25 17:38:47,41.906606690383796,557
2022-01-25 17:38:52,44.3933647743846,558
2022-01-25 17:38:57,41.906606690383796,559
2022-01-25 17:39:02,41.906606690383796,560
2022-01-25 17:39:07,44.698036065624315,561
2022-01-25 17:39:12,44.3933647743846,562
2022-01-25 17:39:17,44.3933647743846,563
2022-01-25 17:39:22,41.906606690383796,564
2022-01-25 17:39:27,44.3933647743846,565
2022-01-25 17:39:32,44.698036065624315,566
2022-01-25 17:39:37,41.906606690383796,567
2022-01-25 17:39:42,44.3933647743846,568
2022-01-25 17:39:47,41.906606690383796,569
2022-01-25 17:39:52,44.3933647743846,570
2022-01-25 17:39:57,44.3933647743846,571
2022-01-25 17:40:02,44.698036065624315,572
2022-01-25 17:40:07,44.3933647743846,573
2022-01-25 17:40:12,44.3933647743846,574
2022-01-25 17:40:17,44.3933647743846,575
2022-01-25 17:40:22,41.906606690383796,576
2022-01-25 17:40:27,41.906606690383796,577
2022-01-25 17:40:32,44.3933647743846,578
2022-01-25 17:40:37,44.3933647743846,579
2022-01-25 17:40:42,44.698036065624315,580
2022-01-25 17:40:47,41.906606690383796,581
2022-01-25 17:40:52,44.3933647743846,582
2022-01-25 17:40:57,44.3933647743846,583
2022-01-25 17:41:02,44.3933647743846,584
2022-01-25 17:41:07,41.906606690383796,585
2022-01-25 17:41:12,44.3933647743846,586
2022-01-25 17:41:17,44.698036065624315,587
2022-01-25 17:41:22,41.906606690383796,588
2022-01-25 17:41:27,44.3933647743846,589
2022-01-25 17:41:32,44.3933647743846,590
2022-01-25 17:41:37,44.3933647743846,591
2022-01-25 17:41:42,41.906606690383796,592
2022-01-25 17:41:47,44.3933647743846,593
2022-01-25 17:41:52,44.3933647743846,594
2022-01-25 17:41:57,41.906606690383796,595
2022-01-25 17:42:02,44.698036065624315,596
2022-01-25 17:42:07,44.3933647743846,597
2022-01-25 17:42:12,44.3933647743846,598
2022-01-25 17:42:17,41.906606690383796,599
2022-01-25 17:42:22,44.3933647743846,600
2022-01-25 17:42:27,41.906606690383796,601
2022-01-25 17:42:32,41.906606690383796,602
2022-01-25 17:42:37,44.698036065624315,603
2022-01-25 17:42:42,41.906606690383796,604
2022-01-25 17:42:47,44.3933647743846,605
2022-01-25 17:42:52,41.906606690383796,606
2022-01-25 17:42:57,44.698036065624315,607
